1.000000000000000021e-03 9.811475562082192764e-06
1.709975946676696315e-03 9.817823006913000788e-06
2.924017738212866813e-03 9.836491723065609810e-06
4.999999999999999237e-03 9.983230212786021470e-06
6.012748018984175394e-03 1.001319991257813705e-05
7.230627747959626414e-03 1.012468692513777046e-05
8.695188533511241658e-03 1.026924323411773906e-05
1.045639552591272857e-02 1.047436462856281363e-05
1.257433429682935401e-02 1.076444689517453472e-05
1.512126072666109509e-02 1.117373048936312579e-05
1.818406609575494437e-02 1.179516106958809527e-05
2.186724147886556432e-02 1.255066449680455416e-05
2.629644257653948949e-02 1.359886624680975089e-05
3.162277660168379134e-02 1.506282934212230303e-05
3.802795747331067649e-02 1.686854533147394940e-05
4.573050519273265391e-02 1.929098303286833996e-05
5.499320090094974439e-02 2.240696602282195540e-05
6.613205195495687472e-02 2.631124389963752599e-05
7.952707287670507386e-02 3.121497552780923832e-05
9.563524997900373081e-02 3.719342121867719441e-05
1.150061319712622210e-01 4.466554731260546766e-05
1.383005784362478507e-01 5.358183277021279510e-05
1.663133058033829936e-01 6.422605491244113543e-05
2.000000000000000389e-01 7.710223386455565889e-05
1.414213562373095101e+01 5.355399797718448859e-03
1.000000000000000000e+03 3.786571568927750153e-01
