1.260000000000000052e-03 1.698376870905125425e-08
1.726390103290462944e-03 1.400843134555092615e-08
2.365414911697821549e-03 1.205971271036553545e-08
3.240975312484763865e-03 1.047261638626971407e-08
4.440625162287627908e-03 9.122534653036884189e-09
6.084326454441243461e-03 7.962934717217415973e-09
8.336445219155327185e-03 6.966860778158113860e-09
1.142218771664511856e-02 6.116236417761307370e-09
1.565012050154128767e-02 5.396961631994400250e-09
2.144302630886035788e-02 4.801694124546118824e-09
2.938018127318535455e-02 4.334008775888583916e-09
4.025528109754522577e-02 4.018100457533074022e-09
5.515580864442675563e-02 3.937315404807021565e-09
7.557177951009595718e-02 4.432815819915788457e-09
1.035447398684751080e-01 9.036856895959590804e-09
1.418719159973974853e-01 1.632773298970283217e-08
1.418719159973974853e-01 3.714915456812171350e-08
1.035447398684751080e-01 6.315715490407753629e-08
7.557177951009595718e-02 9.889493272599747588e-08
5.515580864442675563e-02 1.492879766505214611e-07
4.025528109754522577e-02 2.208905545173011916e-07
2.938018127318535455e-02 3.228085310800641300e-07
2.144302630886035788e-02 4.677232710098696965e-07
1.565012050154128767e-02 6.734527861744457274e-07
1.142218771664511856e-02 9.648107685916033344e-07
8.336445219155327185e-03 1.376687737565824545e-06
6.084326454441243461e-03 1.957806026710977185e-06
4.440625162287627908e-03 2.776427224627824926e-06
3.240975312484763865e-03 3.927619740336789111e-06
2.365414911697821549e-03 5.542926327091720335e-06
1.726390103290462944e-03 7.799760041602963421e-06
1.260000000000000052e-03 1.089680561276349775e-05
