1.000000000000000021e-03 1.506234764885597574e-05
1.709975946676696315e-03 1.508111292552657719e-05
2.924017738212866813e-03 1.513610254589393489e-05
4.999999999999999237e-03 1.529813734429451850e-05
6.012748018984175394e-03 1.532416176209880360e-05
7.230627747959626414e-03 1.548637413477046377e-05
8.695188533511241658e-03 1.569311050350424573e-05
1.045639552591272857e-02 1.597483335630078586e-05
1.257433429682935401e-02 1.637001539904264772e-05
1.512126072666109509e-02 1.691870102571402687e-05
1.818406609575494437e-02 1.767325549152095349e-05
2.186724147886556432e-02 1.869932268846012183e-05
2.629644257653948949e-02 2.009637992371001404e-05
3.162277660168379134e-02 2.178687301966741305e-05
3.802795747331067649e-02 2.403363506562924658e-05
4.573050519273265391e-02 2.682326701822209194e-05
5.499320090094974439e-02 3.031312320499031051e-05
6.613205195495687472e-02 3.457028472705180727e-05
7.952707287670507386e-02 3.991418465934122144e-05
9.563524997900373081e-02 4.651037629929281246e-05
1.150061319712622210e-01 5.442197245944550903e-05
1.383005784362478507e-01 6.395059103961823067e-05
1.663133058033829936e-01 7.570152806756656131e-05
2.000000000000000389e-01 8.940973790351179639e-05
1.414213562373095101e+01 5.996038175140349681e-03
1.000000000000000000e+03 4.240416525399765546e-01
