1.000000000000000021e-03 1.282003588627062027e-05
1.610262027560939316e-03 1.283090062708387584e-05
2.592943797404666934e-03 1.285919344410454080e-05
4.175318936560400325e-03 1.301828767214505493e-05
6.723357536499334659e-03 1.316261068641211794e-05
1.082636733874054596e-02 1.368948893274970383e-05
1.743328822199988193e-02 1.515450734971708602e-05
2.807216203941177018e-02 1.750852658183498975e-05
4.520353656360243111e-02 2.256534223468148318e-05
7.278953843983150540e-02 3.139708175747466228e-05
1.172102297533480497e-01 4.575894895571660316e-05
1.887391822135097708e-01 7.241243170692697191e-05
3.039195382313197857e-01 1.129869051612688875e-04
4.893900918477493978e-01 1.754806445121685093e-04
7.880462815669911913e-01 2.801292662814049671e-04
1.268961003167922152e+00 4.524122060226219407e-04
2.043359717856941593e+00 7.159644637945560691e-04
3.290344562312667698e+00 1.165518867417314778e-03
5.298316906283707439e+00 1.886092660025362943e-03
8.531678524172805922e+00 3.073747644221878472e-03
1.373823795883263799e+01 4.949366204322096750e-03
2.212216291070450325e+01 7.836569965169912569e-03
3.562247890262444372e+01 1.263163779343483804e-02
5.736152510448681596e+01 2.025868313875053492e-02
9.236708571873865026e+01 3.273124312323732327e-02
1.487352107293511665e+02 5.297674464085264795e-02
2.395026619987486072e+02 8.557400447710428182e-02
3.856620421163472088e+02 1.370559285228197810e-01
6.210169418915616006e+02 2.220247872806964673e-01
1.000000000000000000e+03 3.561822523865384449e-01
