1.000000000000000021e-03 9.922701599664686517e-06
1.709975946676696315e-03 9.935449048792901433e-06
2.924017738212866813e-03 9.981140177344138031e-06
4.999999999999999237e-03 1.005457170085825665e-05
6.012748018984175394e-03 1.012867809624639030e-05
7.230627747959626414e-03 1.023078499785066169e-05
8.695188533511241658e-03 1.037638672965237791e-05
1.045639552591272857e-02 1.058327871674437959e-05
1.257433429682935401e-02 1.087634663811496306e-05
1.512126072666109509e-02 1.129039209904263685e-05
1.818406609575494437e-02 1.185938817592219473e-05
2.186724147886556432e-02 1.269597716491169103e-05
2.629644257653948949e-02 1.374980460337972648e-05
3.162277660168379134e-02 1.522791311477189801e-05
3.802795747331067649e-02 1.703173586295169211e-05
4.573050519273265391e-02 1.952533348848964475e-05
5.499320090094974439e-02 2.262755009303332832e-05
6.613205195495687472e-02 2.655934079935603871e-05
7.952707287670507386e-02 3.156340203548544467e-05
9.563524997900373081e-02 3.770782849195719822e-05
1.150061319712622210e-01 4.509888306256473642e-05
1.383005784362478507e-01 5.410994821919206196e-05
1.663133058033829936e-01 6.485111556945723590e-05
2.000000000000000389e-01 7.791526531859840573e-05
1.414213562373095101e+01 5.400084384581961203e-03
1.000000000000000000e+03 3.817306753101075145e-01
