#  E(cm)       E(cm)_bin              R          +stat      -stat        norm.(%) 'ShortCode      ' 'Reference      '   sys(ptp,%)+- 'ptp_comment                                                                                                                           '
   0.52500     0.52500    0.52500     0.63063    +0.02280   -0.02280     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.52700     0.52700    0.52700     0.60042    +0.02008   -0.02008     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.52900     0.52900    0.52900     0.63604    +0.02001   -0.02001     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.53100     0.53100    0.53100     0.62279    +0.02557   -0.02557     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.53300     0.53300    0.53300     0.66245    +0.02468   -0.02468     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.53500     0.53500    0.53500     0.68070    +0.02215   -0.02215     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.53700     0.53700    0.53700     0.69929    +0.02101   -0.02101     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.53900     0.53900    0.53900     0.69538    +0.02266   -0.02266     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.54100     0.54100    0.54100     0.71875    +0.02595   -0.02595     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.54300     0.54300    0.54300     0.76322    +0.02104   -0.02104     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.54500     0.54500    0.54500     0.72971    +0.02629   -0.02629     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.54700     0.54700    0.54700     0.78741    +0.02900   -0.02900     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.54900     0.54900    0.54900     0.78478    +0.02353   -0.02353     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.55100     0.55100    0.55100     0.79990    +0.02579   -0.02579     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.55300     0.55300    0.55300     0.80795    +0.02641   -0.02641     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.55500     0.55500    0.55500     0.83709    +0.02837   -0.02837     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.55700     0.55700    0.55700     0.83445    +0.03001   -0.03001     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.55900     0.55900    0.55900     0.81611    +0.02197   -0.02197     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.56100     0.56100    0.56100     0.87826    +0.02306   -0.02306     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.56300     0.56300    0.56300     0.88908    +0.03022   -0.03022     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.56500     0.56500    0.56500     0.90453    +0.03064   -0.03064     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.56700     0.56700    0.56700     0.88714    +0.02879   -0.02879     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.56900     0.56900    0.56900     0.96011    +0.02976   -0.02976     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.57100     0.57100    0.57100     0.93175    +0.02800   -0.02800     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.57300     0.57300    0.57300     0.93487    +0.03169   -0.03169     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.57500     0.57500    0.57500     0.97465    +0.02518   -0.02518     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.57700     0.57700    0.57700     1.03662    +0.03259   -0.03259     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.57900     0.57900    0.57900     0.98600    +0.02432   -0.02432     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.58100     0.58100    0.58100     1.04375    +0.03188   -0.03188     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.58300     0.58300    0.58300     1.05238    +0.02934   -0.02934     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.58500     0.58500    0.58500     1.09225    +0.03018   -0.03018     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.58700     0.58700    0.58700     1.11562    +0.02479   -0.02479     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.58900     0.58900    0.58900     1.11637    +0.03323   -0.03323     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.59100     0.59100    0.59100     1.10732    +0.03070   -0.03070     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.59300     0.59300    0.59300     1.17756    +0.02740   -0.02740     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
